title,urls
The Love Hypothesis,https://www.goodreads.com/book/show/56732449-the-love-hypothesis
Grimm's Fairy Tales,https://www.goodreads.com/book/show/19351490-grimm-s-fairy-tales
"Tempted (House of Night, #6)",https://www.goodreads.com/book/show/6262365-tempted
The Iliad,https://www.goodreads.com/book/show/1371.The_Iliad
The Shell Seekers,https://www.goodreads.com/book/show/37095.The_Shell_Seekers
"An Ember in the Ashes (An Ember in the Ashes, #1)",https://www.goodreads.com/book/show/27774758-an-ember-in-the-ashes
Normal People,https://www.goodreads.com/book/show/41057294-normal-people
Archer's Voice,https://www.goodreads.com/book/show/32822135-archer-s-voice
"A Court of Silver Flames (A Court of Thorns and Roses, #4)",https://www.goodreads.com/book/show/53138095-a-court-of-silver-flames
"The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy, #2)",https://www.goodreads.com/book/show/8695.The_Restaurant_at_the_End_of_the_Universe
"Walking Disaster (Beautiful, #2)",https://www.goodreads.com/book/show/15745950-walking-disaster
Cold Sassy Tree,https://www.goodreads.com/book/show/40389231-cold-sassy-tree
"Burned (House of Night, #7)",https://www.goodreads.com/book/show/6917952-burned
The Fountainhead,https://www.goodreads.com/book/show/2122.The_Fountainhead
"Fourth Wing (The Empyrean, #1)",https://www.goodreads.com/book/show/61431922-fourth-wing
Valley of the Dolls,https://www.goodreads.com/book/show/581811.Valley_of_the_Dolls
"Easy (Contours of the Heart, #1)",https://www.goodreads.com/book/show/16056408-easy
"Thoughtless (Thoughtless, #1)",https://www.goodreads.com/book/show/13517535-thoughtless
"All Together Dead (Sookie Stackhouse, #7)",https://www.goodreads.com/book/show/140075.All_Together_Dead
Animal Farm / 1984,https://www.goodreads.com/book/show/5472.Animal_Farm_1984
"Tiger's Curse (The Tiger Saga, #1)",https://www.goodreads.com/book/show/9284655-tiger-s-curse
"The Awakening / The Struggle (The Vampire Diaries, #1-2)",https://www.goodreads.com/book/show/395871.The_Awakening_The_Struggle
The Great Divorce,https://www.goodreads.com/book/show/25845273-the-great-divorce
"At Grave's End (Night Huntress, #3)",https://www.goodreads.com/book/show/3570231-at-grave-s-end
Lock and Key,https://www.goodreads.com/book/show/1295102.Lock_and_Key
"Point of Retreat (Slammed, #2)",https://www.goodreads.com/book/show/19390926-point-of-retreat
"The Iron Queen (The Iron Fey, #3)",https://www.goodreads.com/book/show/8685612-the-iron-queen
Maus I: Un Survivant Raconte: Mon Père Saigne L'histoire,https://www.goodreads.com/book/show/40490167-maus-i
A River Runs Through It and Other Stories,https://www.goodreads.com/book/show/30043.A_River_Runs_Through_It_and_Other_Stories
"Memnoch the Devil (The Vampire Chronicles, #5)",https://www.goodreads.com/book/show/31338.Memnoch_the_Devil
"Nightshade (Nightshade, #1; Nightshade World, #4)",https://www.goodreads.com/book/show/7402393-nightshade
"Cry Wolf (Alpha & Omega, #1)",https://www.goodreads.com/book/show/2355575.Cry_Wolf
Giovanni's Room,https://www.goodreads.com/book/show/38462.Giovanni_s_Room
"Evernight (Evernight, #1)",https://www.goodreads.com/book/show/2722413-evernight
Tales of H.P. Lovecraft,https://www.goodreads.com/book/show/36314.Tales_of_H_P_Lovecraft
"Going Postal (Discworld, #33; Moist von Lipwig, #1)",https://www.goodreads.com/book/show/64222.Going_Postal
"Saving the World and Other Extreme Sports (Maximum Ride, #3)",https://www.goodreads.com/book/show/33676.Saving_the_World_and_Other_Extreme_Sports
"Origin (Lux, #4)",https://www.goodreads.com/book/show/13644052-origin
"Heartstopper: Volume Three (Heartstopper, #3)",https://www.goodreads.com/book/show/43449920-heartstopper
Reminders of Him,https://www.goodreads.com/book/show/58341222-reminders-of-him
"Heartstopper: Volume Two (Heartstopper, #2)",https://www.goodreads.com/book/show/43307358-heartstopper
The Raven and Other Poems,https://www.goodreads.com/book/show/269322.The_Raven_and_Other_Poems
"The Dream Thieves (The Raven Cycle, #2)",https://www.goodreads.com/book/show/17347389-the-dream-thieves
"Fallen Too Far (Rosemary Beach, #1; Too Far, #1)",https://www.goodreads.com/book/show/16070903-fallen-too-far
طفيليات,https://www.goodreads.com/book/show/196924969
"Destined for an Early Grave (Night Huntress, #4)",https://www.goodreads.com/book/show/5604848-destined-for-an-early-grave
مصرائيل,https://www.goodreads.com/book/show/197003394
مشاغب,https://www.goodreads.com/book/show/196930486
"The Evolution of Mara Dyer (Mara Dyer, #2)",https://www.goodreads.com/book/show/13643567-the-evolution-of-mara-dyer
"Night World, No. 2 (Night World, #4-6)",https://www.goodreads.com/book/show/2985500-night-world-no-2
"Sweet Evil (Sweet, #1)",https://www.goodreads.com/book/show/11808950-sweet-evil
Weaveworld,https://www.goodreads.com/book/show/52640.Weaveworld
"Inkdeath (Inkworld, #3)",https://www.goodreads.com/book/show/2325825.Inkdeath
"Starcrossed (Starcrossed, #1)",https://www.goodreads.com/book/show/9462795-starcrossed
"Wait for You (Wait for You, #1)",https://www.goodreads.com/book/show/17314430-wait-for-you
Five Feet Apart,https://www.goodreads.com/book/show/39939417-five-feet-apart
"These Violent Delights (These Violent Delights, #1)",https://www.goodreads.com/book/show/50892212-these-violent-delights
"The Deal (Off-Campus, #1)",https://www.goodreads.com/book/show/24920901-the-deal
The Book of Disquiet: The Complete Edition,https://www.goodreads.com/book/show/40881621-the-book-of-disquiet
El Diablo,https://www.goodreads.com/book/show/30201299-el-diablo
"The Spanish Love Deception (Spanish Love Deception, #1)",https://www.goodreads.com/book/show/54189398-the-spanish-love-deception
"Halo (Halo, #1)",https://www.goodreads.com/book/show/7778981-halo
Cat's Eye,https://www.goodreads.com/book/show/51019.Cat_s_Eye
"Born at Midnight (Shadow Falls, #1)",https://www.goodreads.com/book/show/8705784-born-at-midnight
"Better than the Movies (Better than the Movies, #1)",https://www.goodreads.com/book/show/55710822-better-than-the-movies
"Don't Judge a Girl by Her Cover (Gallagher Girls, #3)",https://www.goodreads.com/book/show/5267365-don-t-judge-a-girl-by-her-cover
"Cheaper by the Dozen (Cheaper by the Dozen, #1)",https://www.goodreads.com/book/show/40669887-cheaper-by-the-dozen
"Monsters of Men (Chaos Walking, #3)",https://www.goodreads.com/book/show/20758105-monsters-of-men
"The Fury / Dark Reunion (The Vampire Diaries, #3-4)",https://www.goodreads.com/book/show/1895792.The_Fury_Dark_Reunion
Aesop's Fables,https://www.goodreads.com/book/show/21348.Aesop_s_Fables
"The Dead Girls' Dance (The Morganville Vampires, #2)",https://www.goodreads.com/book/show/261122.The_Dead_Girls_Dance
"Once Upon a Broken Heart (Once Upon a Broken Heart, #1)",https://www.goodreads.com/book/show/55987278-once-upon-a-broken-heart
Boy's Life,https://www.goodreads.com/book/show/36505403-boy-s-life
Loveless,https://www.goodreads.com/book/show/42115981-loveless
The Traitor's Emblem,https://www.goodreads.com/book/show/10204213-the-traitor-s-emblem
"Real (Real, #1)",https://www.goodreads.com/book/show/17617277-real
"Cloudy With a Chance of Meatballs (Cloudy with a Chance of Meatballs, #1)",https://www.goodreads.com/book/show/8073.Cloudy_With_a_Chance_of_Meatballs
"The Ask and the Answer (Chaos Walking, #2)",https://www.goodreads.com/book/show/20758103-the-ask-and-the-answer
"Only the Good Spy Young (Gallagher Girls, #4)",https://www.goodreads.com/book/show/6950688-only-the-good-spy-young
"Kissed by an Angel/The Power of Love/Soulmates (Kissed by an Angel, #1-3)",https://www.goodreads.com/book/show/321645.Kissed_by_an_Angel_The_Power_of_Love_Soulmates
"Wallbanger (Cocktail, #1)",https://www.goodreads.com/book/show/15858248-wallbanger
"Royal Assassin (Farseer Trilogy, #2)",https://www.goodreads.com/book/show/25300956-royal-assassin
